Distance (m),Elevation (m),Latitude,Longitude
722.0018806402741,277.91015625,44.93835651428721,-93.02204302283712
725.0102218096085,278.5648193359375,44.93835353991597,-93.02200507757249
728.018562978943,279.1952209472656,44.93835056553217,-93.02196713231183
731.0269041482775,279.8092346191406,44.93834759113581,-93.0219291870551
734.035245317612,280.3490905761719,44.93834461672687,-93.02189124180222
737.0435864869464,280.789306640625,44.93834164230536,-93.02185329655333
740.0519276562809,281.1894836425781,44.9383386678713,-93.02181535130836
743.0602688256154,281.4619445800781,44.93833569342466,-93.02177740606732
746.0686099949498,281.6199951171875,44.93833271896547,-93.02173946083025
749.0769511642843,281.6248168945312,44.93832974449371,-93.02170151559704
752.0852923336188,281.2567749023438,44.93832677000939,-93.02166357036782
755.0936335029533,280.7021484375,44.9383237955125,-93.02162562514252
758.1019746722877,280.0208435058594,44.93832082100304,-93.02158767992114
761.1103158416222,279.1197509765625,44.93831784648101,-93.02154973470368
764.1186570109567,278.207763671875,44.93831487194644,-93.02151178949015
767.1269981802911,277.30078125,44.93831189739928,-93.02147384428059
770.1353393496256,276.4076538085938,44.93830892283957,-93.02143589907496
773.1436805189601,275.5650329589844,44.93830594826728,-93.02139795387325
776.1520216882946,274.8045043945312,44.93830297368245,-93.0213600086754
779.160362857629,274.1036376953125,44.93829999908503,-93.02132206348153
782.1687040269635,273.42626953125,44.93829702447506,-93.02128411829165
785.177045196298,272.7823486328125,44.93829404985252,-93.02124617310562
788.1853863656324,272.1414489746094,44.93829107521741,-93.02120822792358
791.1937275349669,271.5542602539062,44.93828810056974,-93.02117028274546
794.2020687043014,270.9744873046875,44.93828512590951,-93.02113233757126
797.2104098736359,270.49560546875,44.93828215123671,-93.02109439240098
800.2187510429703,270.1998291015625,44.93827917655134,-93.02105644723463
803.2270922123048,270.046630859375,44.93827620185342,-93.02101850207225
806.2354333816393,269.9029846191406,44.93827322714292,-93.0209805569138
809.2437745509737,269.8076477050781,44.93827025241986,-93.02094261175921
812.2521157203082,269.7152099609375,44.93826727768424,-93.02090466660866
815.2604568896427,269.5279846191406,44.93826430293605,-93.02086672146197
